Order_ID,Order_Date,Customer_ID,Customer_Name,Province,City,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Payment_Method,Sales_Channel,Year,Month,Month_Name
ORD-102000,2025-08-19,CUST-2538,Customer 2538,Ontario,Toronto,Standing Desk,Furniture,3,699.0,0.1,1887.3,1055.77,831.53,0.4406,Credit Card,Retail Store,2025,2025-08,August
ORD-108019,2025-08-19,CUST-2517,Customer 2517,Saskatchewan,Saskatoon,Desk Lamp,Furniture,3,89.0,0.1,240.3,158.58,81.72,0.3401,Debit,Online,2025,2025-08,August
ORD-101445,2025-08-19,CUST-1913,Customer 1913,Alberta,Lethbridge,Desk Lamp,Furniture,1,89.0,0.05,84.55,59.33,25.22,0.2983,Credit Card,Online,2025,2025-08,August
ORD-106120,2025-08-19,CUST-1504,Customer 1504,British Columbia,Victoria,Webcam HD,Electronics,4,99.0,0.0,396.0,225.05,170.95,0.4317,Credit Card,Retail Store,2025,2025-08,August
ORD-100671,2025-08-19,CUST-3932,Customer 3932,Alberta,Red Deer,Desk Lamp,Furniture,2,89.0,0.05,169.1,93.89,75.21,0.4448,Paypal,Retail Store,2025,2025-08,August
ORD-109381,2025-08-19,CUST-2094,Customer 2094,Ontario,Hamilton,Webcam HD,Electronics,2,99.0,0.05,188.1,142.49,45.61,0.2425,E-Transfer,Online,2025,2025-08,August
ORD-109088,2025-08-19,CUST-3759,Customer 3759,Ontario,Hamilton,Desk Lamp,Furniture,6,89.0,0.1,480.6,325.32,155.28,0.3231,Debit,Online,2025,2025-08,August
ORD-105570,2025-08-19,CUST-1091,Customer 1091,Manitoba,Winnipeg,Backpack,Accessories,2,79.0,0.2,126.4,74.08,52.32,0.4139,Paypal,Wholesale,2025,2025-08,August
ORD-102665,2025-08-19,CUST-3077,Customer 3077,Ontario,Ottawa,Tablet 11,Electronics,1,499.0,0.05,474.05,280.23,193.82,0.4089,Credit Card,Retail Store,2025,2025-08,August
ORD-108909,2025-08-19,CUST-2506,Customer 2506,Ontario,Ottawa,Mechanical Keyboard,Accessories,3,129.0,0.0,387.0,213.98,173.02,0.4471,E-Transfer,Retail Store,2025,2025-08,August
ORD-100790,2025-08-19,CUST-2437,Customer 2437,British Columbia,Kelowna,Standing Desk,Furniture,1,699.0,0.2,559.2,368.19,191.01,0.3416,E-Transfer,Online,2025,2025-08,August
ORD-101820,2025-08-19,CUST-3192,Customer 3192,British Columbia,Kelowna,Printer Paper,Office Supplies,1,39.0,0.2,31.2,25.38,5.82,0.1865,Credit Card,Retail Store,2025,2025-08,August
ORD-106713,2025-08-19,CUST-1281,Customer 1281,Ontario,Toronto,Backpack,Accessories,2,79.0,0.15,134.3,78.7,55.6,0.414,Paypal,Online,2025,2025-08,August
ORD-105763,2025-08-19,CUST-4033,Customer 4033,Saskatchewan,Saskatoon,Wireless Headphones,Electronics,2,179.0,0.1,322.2,200.04,122.16,0.3791,Debit,Online,2025,2025-08,August
ORD-100126,2025-08-19,CUST-1626,Customer 1626,Manitoba,Winnipeg,Office Chair,Furniture,1,429.0,0.1,386.1,298.52,87.58,0.2268,Credit Card,Retail Store,2025,2025-08,August
ORD-106286,2025-08-20,CUST-3147,Customer 3147,Ontario,Hamilton,Tablet 11,Electronics,2,499.0,0.0,998.0,683.69,314.31,0.3149,E-Transfer,Online,2025,2025-08,August
ORD-108920,2025-08-20,CUST-2722,Customer 2722,Ontario,Toronto,Ink Cartridge,Office Supplies,2,79.0,0.05,150.1,108.72,41.38,0.2757,Paypal,Wholesale,2025,2025-08,August
ORD-104834,2025-08-20,CUST-2140,Customer 2140,Ontario,Ottawa,Ink Cartridge,Office Supplies,2,79.0,0.0,158.0,119.79,38.21,0.2418,Credit Card,Online,2025,2025-08,August
ORD-108102,2025-08-20,CUST-1901,Customer 1901,Alberta,Red Deer,Printer Paper,Office Supplies,1,39.0,0.15,33.15,19.57,13.58,0.4097,Paypal,Wholesale,2025,2025-08,August
ORD-109278,2025-08-20,CUST-1054,Customer 1054,Ontario,Ottawa,Standing Desk,Furniture,1,699.0,0.15,594.15,368.61,225.54,0.3796,Paypal,Wholesale,2025,2025-08,August
ORD-104622,2025-08-20,CUST-2568,Customer 2568,Alberta,Red Deer,Office Chair,Furniture,1,429.0,0.05,407.55,250.75,156.8,0.3847,E-Transfer,Online,2025,2025-08,August
ORD-103838,2025-08-20,CUST-3457,Customer 3457,Manitoba,Brandon,Desk Lamp,Furniture,4,89.0,0.1,320.4,204.1,116.3,0.363,Debit,Online,2025,2025-08,August
ORD-102351,2025-08-20,CUST-3743,Customer 3743,Manitoba,Winnipeg,Notebook Pack,Office Supplies,1,24.0,0.1,21.6,12.76,8.84,0.4093,E-Transfer,Retail Store,2025,2025-08,August
ORD-107823,2025-08-20,CUST-2018,Customer 2018,Alberta,Red Deer,USB-C Dock,Accessories,4,159.0,0.05,604.2,472.05,132.15,0.2187,E-Transfer,Retail Store,2025,2025-08,August
ORD-104394,2025-08-20,CUST-1946,Customer 1946,British Columbia,Vancouver,Backpack,Accessories,1,79.0,0.0,79.0,46.35,32.65,0.4133,E-Transfer,Retail Store,2025,2025-08,August
ORD-101869,2025-08-20,CUST-1114,Customer 1114,Manitoba,Winnipeg,Printer Paper,Office Supplies,2,39.0,0.0,78.0,60.89,17.11,0.2194,Paypal,Retail Store,2025,2025-08,August
ORD-108284,2025-08-20,CUST-3891,Customer 3891,Alberta,Calgary,Ink Cartridge,Office Supplies,2,79.0,0.05,150.1,99.04,51.06,0.3402,Credit Card,Retail Store,2025,2025-08,August
ORD-103430,2025-08-20,CUST-2930,Customer 2930,Ontario,Mississauga,Notebook Pack,Office Supplies,1,24.0,0.05,22.8,18.69,4.11,0.1803,Debit,Online,2025,2025-08,August
ORD-106445,2025-08-20,CUST-4116,Customer 4116,Manitoba,Winnipeg,Webcam HD,Electronics,2,99.0,0.05,188.1,123.41,64.69,0.3439,Credit Card,Wholesale,2025,2025-08,August
ORD-108997,2025-08-20,CUST-2714,Customer 2714,Alberta,Calgary,Wireless Headphones,Electronics,1,179.0,0.05,170.05,97.33,72.72,0.4276,E-Transfer,Wholesale,2025,2025-08,August
ORD-106716,2025-08-20,CUST-3565,Customer 3565,Ontario,Ottawa,Printer Paper,Office Supplies,6,39.0,0.0,234.0,150.93,83.07,0.355,Debit,Online,2025,2025-08,August
ORD-105368,2025-08-20,CUST-2530,Customer 2530,Ontario,Toronto,Wireless Mouse,Accessories,1,49.0,0.0,49.0,38.77,10.23,0.2088,Debit,Online,2025,2025-08,August
ORD-109251,2025-08-20,CUST-1629,Customer 1629,Manitoba,Brandon,Desk Lamp,Furniture,1,89.0,0.15,75.65,42.54,33.11,0.4377,Paypal,Online,2025,2025-08,August
ORD-105364,2025-08-20,CUST-4124,Customer 4124,Ontario,Hamilton,USB-C Dock,Accessories,1,159.0,0.2,127.2,76.83,50.37,0.396,Debit,Retail Store,2025,2025-08,August
ORD-101891,2025-08-20,CUST-3985,Customer 3985,Alberta,Lethbridge,Desk Lamp,Furniture,2,89.0,0.0,178.0,129.2,48.8,0.2742,Debit,Wholesale,2025,2025-08,August
ORD-106237,2025-08-21,CUST-4032,Customer 4032,Ontario,Ottawa,Standing Desk,Furniture,2,699.0,0.0,1398.0,1023.43,374.57,0.2679,Paypal,Wholesale,2025,2025-08,August
ORD-106718,2025-08-21,CUST-2670,Customer 2670,Ontario,Toronto,Ink Cartridge,Office Supplies,2,79.0,0.1,142.2,78.53,63.67,0.4477,Paypal,Retail Store,2025,2025-08,August
ORD-105216,2025-08-21,CUST-2760,Customer 2760,Alberta,Edmonton,USB-C Dock,Accessories,1,159.0,0.0,159.0,127.39,31.61,0.1988,E-Transfer,Online,2025,2025-08,August
ORD-100141,2025-08-21,CUST-3569,Customer 3569,Alberta,Red Deer,Office Monitor 27,Electronics,1,349.0,0.0,349.0,270.66,78.34,0.2245,Debit,Online,2025,2025-08,August
ORD-100627,2025-08-21,CUST-2425,Customer 2425,Ontario,Ottawa,Backpack,Accessories,1,79.0,0.15,67.15,40.81,26.34,0.3923,Credit Card,Retail Store,2025,2025-08,August
ORD-100497,2025-08-21,CUST-2192,Customer 2192,Manitoba,Brandon,Notebook Pack,Office Supplies,2,24.0,0.1,43.2,25.8,17.4,0.4028,E-Transfer,Online,2025,2025-08,August
ORD-107850,2025-08-21,CUST-1230,Customer 1230,Ontario,Mississauga,Wireless Headphones,Electronics,3,179.0,0.1,483.3,346.1,137.2,0.2839,Debit,Online,2025,2025-08,August
ORD-102667,2025-08-21,CUST-1607,Customer 1607,Alberta,Lethbridge,Wireless Mouse,Accessories,2,49.0,0.0,98.0,70.0,28.0,0.2857,Debit,Online,2025,2025-08,August
ORD-101232,2025-08-21,CUST-3740,Customer 3740,Saskatchewan,Saskatoon,Desk Lamp,Furniture,5,89.0,0.05,422.75,288.79,133.96,0.3169,E-Transfer,Online,2025,2025-08,August
ORD-104098,2025-08-21,CUST-1627,Customer 1627,Saskatchewan,Saskatoon,Wireless Mouse,Accessories,2,49.0,0.0,98.0,56.59,41.41,0.4226,Paypal,Wholesale,2025,2025-08,August
ORD-101947,2025-08-21,CUST-3952,Customer 3952,Ontario,Mississauga,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,957.98,341.02,0.2625,Debit,Online,2025,2025-08,August
ORD-101242,2025-08-21,CUST-3225,Customer 3225,Ontario,Mississauga,Notebook Pack,Office Supplies,1,24.0,0.0,24.0,19.33,4.67,0.1946,Debit,Retail Store,2025,2025-08,August
ORD-100406,2025-08-21,CUST-4166,Customer 4166,Manitoba,Winnipeg,Notebook Pack,Office Supplies,1,24.0,0.0,24.0,13.2,10.8,0.45,Debit,Online,2025,2025-08,August
ORD-102390,2025-08-21,CUST-2358,Customer 2358,Saskatchewan,Regina,Office Monitor 27,Electronics,3,349.0,0.0,1047.0,642.35,404.65,0.3865,Paypal,Online,2025,2025-08,August
ORD-109179,2025-08-21,CUST-4118,Customer 4118,Saskatchewan,Saskatoon,Ink Cartridge,Office Supplies,6,79.0,0.05,450.3,272.51,177.79,0.3948,Credit Card,Online,2025,2025-08,August
ORD-103852,2025-08-21,CUST-4110,Customer 4110,Ontario,Mississauga,Notebook Pack,Office Supplies,4,24.0,0.0,96.0,73.65,22.35,0.2328,E-Transfer,Wholesale,2025,2025-08,August
ORD-100682,2025-08-21,CUST-3966,Customer 3966,British Columbia,Victoria,Backpack,Accessories,1,79.0,0.0,79.0,45.11,33.89,0.429,Credit Card,Online,2025,2025-08,August
ORD-104651,2025-08-21,CUST-1742,Customer 1742,British Columbia,Vancouver,Office Chair,Furniture,5,429.0,0.15,1823.25,1390.85,432.4,0.2372,E-Transfer,Online,2025,2025-08,August
ORD-108276,2025-08-21,CUST-2245,Customer 2245,Ontario,Mississauga,Mechanical Keyboard,Accessories,2,129.0,0.2,206.4,118.81,87.59,0.4244,Debit,Online,2025,2025-08,August
ORD-106686,2025-08-21,CUST-1737,Customer 1737,British Columbia,Victoria,Ink Cartridge,Office Supplies,4,79.0,0.1,284.4,200.55,83.85,0.2948,E-Transfer,Online,2025,2025-08,August
ORD-109789,2025-08-21,CUST-3366,Customer 3366,Ontario,Toronto,Office Chair,Furniture,4,429.0,0.05,1630.2,1276.64,353.56,0.2169,E-Transfer,Online,2025,2025-08,August
ORD-102839,2025-08-21,CUST-1096,Customer 1096,Saskatchewan,Regina,Backpack,Accessories,3,79.0,0.0,237.0,139.77,97.23,0.4103,E-Transfer,Wholesale,2025,2025-08,August
ORD-100198,2025-08-21,CUST-1922,Customer 1922,Ontario,Hamilton,Office Chair,Furniture,3,429.0,0.05,1222.65,978.84,243.81,0.1994,Credit Card,Online,2025,2025-08,August
ORD-108718,2025-08-21,CUST-1958,Customer 1958,Ontario,Toronto,Desk Lamp,Furniture,2,89.0,0.15,151.3,109.88,41.42,0.2738,Debit,Online,2025,2025-08,August
ORD-109012,2025-08-22,CUST-2342,Customer 2342,Ontario,Hamilton,Tablet 11,Electronics,1,499.0,0.0,499.0,293.99,205.01,0.4108,Credit Card,Online,2025,2025-08,August
ORD-108459,2025-08-22,CUST-1511,Customer 1511,Manitoba,Winnipeg,Wireless Mouse,Accessories,2,49.0,0.15,83.3,60.69,22.61,0.2714,E-Transfer,Online,2025,2025-08,August
ORD-109092,2025-08-22,CUST-2434,Customer 2434,Alberta,Edmonton,Office Monitor 27,Electronics,3,349.0,0.1,942.3,539.55,402.75,0.4274,Credit Card,Online,2025,2025-08,August
ORD-108676,2025-08-22,CUST-3717,Customer 3717,Ontario,Ottawa,Office Monitor 27,Electronics,1,349.0,0.1,314.1,253.93,60.17,0.1916,Debit,Online,2025,2025-08,August
ORD-108884,2025-08-22,CUST-2174,Customer 2174,British Columbia,Vancouver,Office Monitor 27,Electronics,2,349.0,0.0,698.0,446.28,251.72,0.3606,Credit Card,Retail Store,2025,2025-08,August
ORD-103363,2025-08-22,CUST-2025,Customer 2025,Alberta,Red Deer,Mechanical Keyboard,Accessories,2,129.0,0.0,258.0,190.36,67.64,0.2622,Paypal,Retail Store,2025,2025-08,August
ORD-106867,2025-08-22,CUST-3487,Customer 3487,Alberta,Calgary,Notebook Pack,Office Supplies,1,24.0,0.0,24.0,18.6,5.4,0.225,Debit,Online,2025,2025-08,August
ORD-108282,2025-08-22,CUST-2902,Customer 2902,British Columbia,Vancouver,Webcam HD,Electronics,3,99.0,0.0,297.0,235.51,61.49,0.207,E-Transfer,Online,2025,2025-08,August
ORD-106602,2025-08-22,CUST-1244,Customer 1244,Alberta,Calgary,Wireless Mouse,Accessories,1,49.0,0.0,49.0,36.7,12.3,0.251,Debit,Online,2025,2025-08,August
ORD-103650,2025-08-22,CUST-1877,Customer 1877,Ontario,Mississauga,Wireless Mouse,Accessories,2,49.0,0.05,93.1,54.52,38.58,0.4144,E-Transfer,Online,2025,2025-08,August
ORD-106139,2025-08-22,CUST-3628,Customer 3628,British Columbia,Vancouver,Office Monitor 27,Electronics,1,349.0,0.1,314.1,182.05,132.05,0.4204,E-Transfer,Retail Store,2025,2025-08,August
ORD-102507,2025-08-22,CUST-1014,Customer 1014,Alberta,Calgary,Webcam HD,Electronics,2,99.0,0.05,188.1,146.74,41.36,0.2199,Debit,Online,2025,2025-08,August
ORD-107544,2025-08-22,CUST-3739,Customer 3739,Ontario,Mississauga,Printer Paper,Office Supplies,2,39.0,0.05,74.1,47.75,26.35,0.3556,Debit,Retail Store,2025,2025-08,August
ORD-108221,2025-08-22,CUST-3715,Customer 3715,Alberta,Lethbridge,USB-C Dock,Accessories,2,159.0,0.0,318.0,188.59,129.41,0.4069,Debit,Online,2025,2025-08,August
ORD-100138,2025-08-22,CUST-2518,Customer 2518,Ontario,Ottawa,Standing Desk,Furniture,3,699.0,0.05,1992.15,1462.0,530.15,0.2661,Paypal,Online,2025,2025-08,August
ORD-102006,2025-08-22,CUST-1141,Customer 1141,British Columbia,Kelowna,USB-C Dock,Accessories,3,159.0,0.05,453.15,327.22,125.93,0.2779,Credit Card,Online,2025,2025-08,August
ORD-109363,2025-08-22,CUST-3469,Customer 3469,Ontario,Toronto,Printer Paper,Office Supplies,4,39.0,0.1,140.4,98.56,41.84,0.298,Paypal,Retail Store,2025,2025-08,August
ORD-106703,2025-08-23,CUST-2832,Customer 2832,Alberta,Red Deer,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,893.73,405.27,0.312,Debit,Retail Store,2025,2025-08,August
ORD-102769,2025-08-23,CUST-3914,Customer 3914,Saskatchewan,Regina,Backpack,Accessories,3,79.0,0.0,237.0,156.55,80.45,0.3395,Debit,Online,2025,2025-08,August
ORD-102444,2025-08-23,CUST-1078,Customer 1078,Alberta,Calgary,Office Chair,Furniture,3,429.0,0.1,1158.3,911.31,246.99,0.2132,Paypal,Online,2025,2025-08,August
ORD-106658,2025-08-23,CUST-1325,Customer 1325,Saskatchewan,Regina,Desk Lamp,Furniture,1,89.0,0.0,89.0,64.19,24.81,0.2788,Credit Card,Online,2025,2025-08,August
ORD-106465,2025-08-23,CUST-3719,Customer 3719,Ontario,Mississauga,Office Monitor 27,Electronics,1,349.0,0.1,314.1,212.68,101.42,0.3229,E-Transfer,Retail Store,2025,2025-08,August
ORD-107808,2025-08-23,CUST-3229,Customer 3229,Ontario,Ottawa,Printer Paper,Office Supplies,1,39.0,0.0,39.0,29.82,9.18,0.2354,Paypal,Retail Store,2025,2025-08,August
ORD-108281,2025-08-23,CUST-3544,Customer 3544,Manitoba,Brandon,USB-C Dock,Accessories,2,159.0,0.0,318.0,217.71,100.29,0.3154,E-Transfer,Retail Store,2025,2025-08,August
ORD-100431,2025-08-23,CUST-3559,Customer 3559,Saskatchewan,Saskatoon,Laptop Pro 14,Electronics,3,1299.0,0.15,3312.45,2177.05,1135.4,0.3428,E-Transfer,Online,2025,2025-08,August
ORD-108340,2025-08-23,CUST-3284,Customer 3284,Manitoba,Winnipeg,Backpack,Accessories,2,79.0,0.2,126.4,101.67,24.73,0.1956,Debit,Online,2025,2025-08,August
ORD-108246,2025-08-23,CUST-3612,Customer 3612,Alberta,Lethbridge,Backpack,Accessories,1,79.0,0.1,71.1,42.78,28.32,0.3983,Debit,Online,2025,2025-08,August
ORD-102887,2025-08-23,CUST-3269,Customer 3269,British Columbia,Victoria,Wireless Headphones,Electronics,3,179.0,0.0,537.0,408.81,128.19,0.2387,Credit Card,Retail Store,2025,2025-08,August
ORD-108628,2025-08-23,CUST-2629,Customer 2629,British Columbia,Surrey,Mechanical Keyboard,Accessories,1,129.0,0.1,116.1,87.07,29.03,0.25,Credit Card,Wholesale,2025,2025-08,August
ORD-103456,2025-08-23,CUST-1922,Customer 1922,Ontario,Hamilton,Wireless Mouse,Accessories,3,49.0,0.0,147.0,110.83,36.17,0.2461,Credit Card,Online,2025,2025-08,August
ORD-100971,2025-08-23,CUST-1987,Customer 1987,Saskatchewan,Saskatoon,Ink Cartridge,Office Supplies,1,79.0,0.0,79.0,60.65,18.35,0.2323,Credit Card,Online,2025,2025-08,August
ORD-103569,2025-08-23,CUST-2459,Customer 2459,Ontario,Toronto,Ink Cartridge,Office Supplies,2,79.0,0.0,158.0,90.0,68.0,0.4304,E-Transfer,Retail Store,2025,2025-08,August
ORD-109238,2025-08-23,CUST-2093,Customer 2093,Alberta,Lethbridge,Standing Desk,Furniture,5,699.0,0.05,3320.25,2082.15,1238.1,0.3729,Debit,Online,2025,2025-08,August
ORD-103359,2025-08-23,CUST-3422,Customer 3422,Alberta,Edmonton,Printer Paper,Office Supplies,4,39.0,0.05,148.2,112.28,35.92,0.2424,Paypal,Online,2025,2025-08,August
ORD-109830,2025-08-23,CUST-3406,Customer 3406,Manitoba,Winnipeg,Backpack,Accessories,4,79.0,0.1,284.4,199.02,85.38,0.3002,Paypal,Online,2025,2025-08,August
ORD-108350,2025-08-23,CUST-2161,Customer 2161,Alberta,Lethbridge,Laptop Pro 14,Electronics,6,1299.0,0.15,6624.9,5222.1,1402.8,0.2117,E-Transfer,Online,2025,2025-08,August
ORD-102725,2025-08-23,CUST-2370,Customer 2370,Alberta,Lethbridge,Webcam HD,Electronics,4,99.0,0.15,336.6,194.96,141.64,0.4208,Credit Card,Retail Store,2025,2025-08,August
ORD-108798,2025-08-23,CUST-1693,Customer 1693,Alberta,Red Deer,Desk Lamp,Furniture,2,89.0,0.0,178.0,105.5,72.5,0.4073,Debit,Online,2025,2025-08,August
ORD-101957,2025-08-23,CUST-1070,Customer 1070,Saskatchewan,Regina,Printer Paper,Office Supplies,3,39.0,0.1,105.3,76.65,28.65,0.2721,Paypal,Wholesale,2025,2025-08,August
ORD-105712,2025-08-23,CUST-3124,Customer 3124,Alberta,Lethbridge,Webcam HD,Electronics,2,99.0,0.1,178.2,100.98,77.22,0.4333,Credit Card,Retail Store,2025,2025-08,August
ORD-106639,2025-08-23,CUST-1351,Customer 1351,Alberta,Lethbridge,Standing Desk,Furniture,2,699.0,0.15,1188.3,721.91,466.39,0.3925,Paypal,Retail Store,2025,2025-08,August
ORD-107294,2025-08-24,CUST-3742,Customer 3742,Ontario,Hamilton,USB-C Dock,Accessories,2,159.0,0.1,286.2,175.15,111.05,0.388,Credit Card,Wholesale,2025,2025-08,August
ORD-104920,2025-08-24,CUST-1291,Customer 1291,Alberta,Red Deer,Tablet 11,Electronics,2,499.0,0.1,898.2,532.08,366.12,0.4076,E-Transfer,Retail Store,2025,2025-08,August
ORD-107131,2025-08-24,CUST-1519,Customer 1519,Ontario,Toronto,Office Chair,Furniture,1,429.0,0.0,429.0,318.64,110.36,0.2572,Debit,Wholesale,2025,2025-08,August
ORD-105327,2025-08-24,CUST-1002,Customer 1002,Manitoba,Winnipeg,Mechanical Keyboard,Accessories,3,129.0,0.1,348.3,262.19,86.11,0.2472,Debit,Online,2025,2025-08,August
ORD-105924,2025-08-24,CUST-2669,Customer 2669,Saskatchewan,Saskatoon,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,103.04,25.96,0.2012,E-Transfer,Wholesale,2025,2025-08,August
ORD-108451,2025-08-24,CUST-2116,Customer 2116,Ontario,Toronto,Mechanical Keyboard,Accessories,1,129.0,0.05,122.55,81.39,41.16,0.3359,Debit,Retail Store,2025,2025-08,August
ORD-101954,2025-08-24,CUST-4133,Customer 4133,Manitoba,Brandon,Office Monitor 27,Electronics,1,349.0,0.1,314.1,229.28,84.82,0.27,E-Transfer,Online,2025,2025-08,August
ORD-106137,2025-08-24,CUST-2119,Customer 2119,Ontario,Hamilton,Office Chair,Furniture,2,429.0,0.05,815.1,534.22,280.88,0.3446,Paypal,Wholesale,2025,2025-08,August
ORD-106788,2025-08-24,CUST-3964,Customer 3964,Ontario,Hamilton,Office Monitor 27,Electronics,3,349.0,0.1,942.3,636.82,305.48,0.3242,E-Transfer,Online,2025,2025-08,August
ORD-102742,2025-08-24,CUST-3929,Customer 3929,Alberta,Edmonton,Office Monitor 27,Electronics,1,349.0,0.0,349.0,214.89,134.11,0.3843,Paypal,Retail Store,2025,2025-08,August
ORD-100750,2025-08-24,CUST-1316,Customer 1316,Ontario,Toronto,Office Chair,Furniture,4,429.0,0.05,1630.2,1218.13,412.07,0.2528,Debit,Online,2025,2025-08,August
ORD-108966,2025-08-24,CUST-1151,Customer 1151,British Columbia,Victoria,Office Chair,Furniture,2,429.0,0.05,815.1,526.26,288.84,0.3544,Paypal,Online,2025,2025-08,August
ORD-103673,2025-08-24,CUST-3228,Customer 3228,British Columbia,Surrey,Backpack,Accessories,1,79.0,0.05,75.05,59.97,15.08,0.2009,Paypal,Retail Store,2025,2025-08,August
ORD-106633,2025-08-24,CUST-1681,Customer 1681,Saskatchewan,Saskatoon,Tablet 11,Electronics,4,499.0,0.0,1996.0,1526.83,469.17,0.2351,Debit,Wholesale,2025,2025-08,August
ORD-101321,2025-08-24,CUST-1077,Customer 1077,Manitoba,Brandon,Backpack,Accessories,4,79.0,0.1,284.4,172.45,111.95,0.3936,Paypal,Online,2025,2025-08,August
ORD-106629,2025-08-24,CUST-1827,Customer 1827,Alberta,Red Deer,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,89.52,39.48,0.306,E-Transfer,Online,2025,2025-08,August
ORD-109739,2025-08-24,CUST-2493,Customer 2493,Alberta,Red Deer,Printer Paper,Office Supplies,2,39.0,0.15,66.3,44.38,21.92,0.3306,Paypal,Online,2025,2025-08,August
ORD-104674,2025-08-24,CUST-3517,Customer 3517,Ontario,Hamilton,Office Monitor 27,Electronics,5,349.0,0.0,1745.0,1367.39,377.61,0.2164,Debit,Online,2025,2025-08,August
ORD-109642,2025-08-24,CUST-3310,Customer 3310,Alberta,Red Deer,Webcam HD,Electronics,1,99.0,0.15,84.15,62.84,21.31,0.2532,Debit,Online,2025,2025-08,August
ORD-100573,2025-08-24,CUST-1029,Customer 1029,British Columbia,Victoria,Webcam HD,Electronics,1,99.0,0.0,99.0,68.8,30.2,0.3051,Credit Card,Wholesale,2025,2025-08,August
ORD-109422,2025-08-24,CUST-1201,Customer 1201,Saskatchewan,Saskatoon,Desk Lamp,Furniture,1,89.0,0.0,89.0,68.14,20.86,0.2344,E-Transfer,Online,2025,2025-08,August
ORD-106524,2025-08-25,CUST-2411,Customer 2411,Saskatchewan,Regina,Tablet 11,Electronics,1,499.0,0.2,399.2,307.07,92.13,0.2308,Paypal,Retail Store,2025,2025-08,August
ORD-103832,2025-08-25,CUST-3753,Customer 3753,Alberta,Red Deer,USB-C Dock,Accessories,3,159.0,0.05,453.15,370.04,83.11,0.1834,Credit Card,Retail Store,2025,2025-08,August
ORD-103955,2025-08-25,CUST-3399,Customer 3399,Saskatchewan,Saskatoon,Office Monitor 27,Electronics,1,349.0,0.0,349.0,253.49,95.51,0.2737,Paypal,Online,2025,2025-08,August
ORD-104107,2025-08-25,CUST-2539,Customer 2539,Alberta,Lethbridge,Desk Lamp,Furniture,5,89.0,0.05,422.75,337.27,85.48,0.2022,Credit Card,Online,2025,2025-08,August
ORD-105617,2025-08-25,CUST-4078,Customer 4078,Ontario,Ottawa,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,26.63,21.37,0.4452,E-Transfer,Retail Store,2025,2025-08,August
ORD-107743,2025-08-25,CUST-1565,Customer 1565,Ontario,Toronto,Printer Paper,Office Supplies,6,39.0,0.0,234.0,173.07,60.93,0.2604,E-Transfer,Retail Store,2025,2025-08,August
ORD-104042,2025-08-25,CUST-1756,Customer 1756,Alberta,Lethbridge,Office Chair,Furniture,1,429.0,0.05,407.55,280.7,126.85,0.3113,Paypal,Retail Store,2025,2025-08,August
ORD-109985,2025-08-25,CUST-2484,Customer 2484,Alberta,Calgary,Office Monitor 27,Electronics,1,349.0,0.05,331.55,239.51,92.04,0.2776,Paypal,Online,2025,2025-08,August
ORD-106557,2025-08-25,CUST-1853,Customer 1853,Manitoba,Winnipeg,Tablet 11,Electronics,3,499.0,0.0,1497.0,985.28,511.72,0.3418,E-Transfer,Online,2025,2025-08,August
ORD-101428,2025-08-25,CUST-3791,Customer 3791,Manitoba,Brandon,Ink Cartridge,Office Supplies,5,79.0,0.1,355.5,255.39,100.11,0.2816,Paypal,Retail Store,2025,2025-08,August
ORD-109097,2025-08-25,CUST-3288,Customer 3288,British Columbia,Kelowna,Office Monitor 27,Electronics,1,349.0,0.1,314.1,249.62,64.48,0.2053,Credit Card,Wholesale,2025,2025-08,August
